PKUID,ID,ROW,COL,BORDER,ACTIVE,TOP,BOTTOM,THICKNESS,STRT,KX,KY,KZ,SS,SY,NT,NE,WETDRY
7482,0,26,82,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7483,0,26,83,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7484,0,26,84,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7485,0,26,85,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7486,0,26,86,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7487,0,26,87,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7488,0,26,88,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7489,0,26,89,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7490,0,26,90,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7491,0,26,91,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7492,0,26,92,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7493,0,26,93,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7494,0,26,94,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7495,0,26,95,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7496,0,26,96,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7497,0,26,97,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7498,0,26,98,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7499,0,26,99,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7500,0,26,100,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7501,0,25,1,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7502,0,25,2,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7503,0,25,3,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7504,0,25,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7505,0,25,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7506,0,25,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7507,0,25,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7508,0,25,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7509,0,25,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7510,0,25,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7511,0,25,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7512,0,25,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7513,0,25,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7514,0,25,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7515,0,25,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7516,0,25,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7517,0,25,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7518,0,25,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7519,0,25,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7520,0,25,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7521,0,25,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7522,0,25,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7523,0,25,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7524,0,25,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7525,0,25,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7526,0,25,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7527,0,25,27,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7528,0,25,28,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7529,0,25,29,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7530,0,25,30,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7531,0,25,31,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7532,0,25,32,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7533,0,25,33,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7534,0,25,34,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7535,0,25,35,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7536,0,25,36,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7537,0,25,37,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7538,0,25,38,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7539,0,25,39,0,1,0.0017,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7540,0,25,40,0,1,0.397,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7541,0,25,41,0,1,2.4788,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7542,0,25,42,0,1,6.296,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7543,0,25,43,0,1,9.4486,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7544,0,25,44,0,1,9.5951,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7545,0,25,45,0,1,8.895,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7546,0,25,46,0,1,7.7518,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7547,0,25,47,0,1,6.3027,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7548,0,25,48,0,1,5.168,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7549,0,25,49,0,1,3.6567,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7550,0,25,50,0,1,3.3293,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7551,0,25,51,0,1,2.806,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7552,0,25,52,0,1,3.482,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7553,0,25,53,0,1,3.7689,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7554,0,25,54,0,1,2.7242,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7555,0,25,55,0,1,2.2311,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7556,0,25,56,0,1,3.8905,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7557,0,25,57,0,1,3.714,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7558,0,25,58,0,1,0.9544,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7559,0,25,59,0,1,0.0193,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7560,0,25,60,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7561,0,25,61,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7562,0,25,62,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7563,0,25,63,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7564,0,25,64,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7565,0,25,65,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7566,0,25,66,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7567,0,25,67,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7568,0,25,68,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7569,0,25,69,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7570,0,25,70,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7571,0,25,71,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7572,0,25,72,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7573,0,25,73,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7574,0,25,74,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7575,0,25,75,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7576,0,25,76,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7577,0,25,77,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7578,0,25,78,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7579,0,25,79,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7580,0,25,80,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7581,0,25,81,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7582,0,25,82,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7583,0,25,83,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7584,0,25,84,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7585,0,25,85,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7586,0,25,86,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7587,0,25,87,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7588,0,25,88,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7589,0,25,89,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7590,0,25,90,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7591,0,25,91,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7592,0,25,92,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7593,0,25,93,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7594,0,25,94,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7595,0,25,95,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7596,0,25,96,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7597,0,25,97,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7598,0,25,98,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7599,0,25,99,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7600,0,25,100,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7601,0,24,1,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7602,0,24,2,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7603,0,24,3,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7604,0,24,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7605,0,24,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7606,0,24,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7607,0,24,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7608,0,24,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7609,0,24,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7610,0,24,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7611,0,24,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7612,0,24,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7613,0,24,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7614,0,24,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7615,0,24,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7616,0,24,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7617,0,24,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7618,0,24,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7619,0,24,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7620,0,24,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7621,0,24,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7622,0,24,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7623,0,24,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7624,0,24,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7625,0,24,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7626,0,24,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7627,0,24,27,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7628,0,24,28,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7629,0,24,29,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7630,0,24,30,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7631,0,24,31,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7632,0,24,32,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7633,0,24,33,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7634,0,24,34,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7635,0,24,35,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7636,0,24,36,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7637,0,24,37,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7638,0,24,38,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7639,0,24,39,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7640,0,24,40,0,1,0.0177,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7641,0,24,41,0,1,0.5852,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7642,0,24,42,0,1,2.709,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7643,0,24,43,0,1,5.2713,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7644,0,24,44,0,1,8.0962,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7645,0,24,45,0,1,8.8198,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7646,0,24,46,0,1,7.6576,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7647,0,24,47,0,1,6.8799,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7648,0,24,48,0,1,6.2691,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7649,0,24,49,0,1,5.3794,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7650,0,24,50,0,1,4.7259,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7651,0,24,51,0,1,4.276,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7652,0,24,52,0,1,4.3634,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7653,0,24,53,0,1,4.3169,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7654,0,24,54,0,1,3.8003,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7655,0,24,55,0,1,4.5766,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7656,0,24,56,0,1,3.8341,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7657,0,24,57,0,1,1.4256,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7658,0,24,58,0,1,0.0774,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7659,0,24,59,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7660,0,24,60,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7661,0,24,61,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7662,0,24,62,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7663,0,24,63,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7664,0,24,64,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7665,0,24,65,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7666,0,24,66,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7667,0,24,67,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7668,0,24,68,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7669,0,24,69,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7670,0,24,70,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7671,0,24,71,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7672,0,24,72,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7673,0,24,73,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7674,0,24,74,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7675,0,24,75,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7676,0,24,76,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7677,0,24,77,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7678,0,24,78,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7679,0,24,79,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7680,0,24,80,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7681,0,24,81,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7682,0,24,82,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7683,0,24,83,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7684,0,24,84,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7685,0,24,85,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7686,0,24,86,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7687,0,24,87,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7688,0,24,88,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7689,0,24,89,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7690,0,24,90,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7691,0,24,91,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7692,0,24,92,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7693,0,24,93,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7694,0,24,94,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7695,0,24,95,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7696,0,24,96,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7697,0,24,97,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7698,0,24,98,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7699,0,24,99,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7700,0,24,100,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7701,0,23,1,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7702,0,23,2,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7703,0,23,3,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7704,0,23,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7705,0,23,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7706,0,23,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7707,0,23,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7708,0,23,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7709,0,23,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7710,0,23,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7711,0,23,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7712,0,23,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7713,0,23,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7714,0,23,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7715,0,23,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7716,0,23,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7717,0,23,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7718,0,23,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7719,0,23,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7720,0,23,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7721,0,23,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7722,0,23,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7723,0,23,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7724,0,23,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7725,0,23,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7726,0,23,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7727,0,23,27,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7728,0,23,28,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7729,0,23,29,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7730,0,23,30,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7731,0,23,31,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7732,0,23,32,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7733,0,23,33,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7734,0,23,34,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7735,0,23,35,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7736,0,23,36,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7737,0,23,37,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7738,0,23,38,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7739,0,23,39,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7740,0,23,40,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7741,0,23,41,0,1,0.0663,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7742,0,23,42,0,1,0.6347,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7743,0,23,43,0,1,1.7814,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7744,0,23,44,0,1,4.2862,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7745,0,23,45,0,1,5.7041,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
7746,0,23,46,0,1,5.4554,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
